_id	drug_pubchem_cid	disease_umls	drug_name	disease_name	status	date
PUKBOVABABRILL-YZNIXAGQSA-N	PUBCHEM.COMPOUND:49841217	UMLS:C0008728	avacopan	Churg-Strauss Syndrome	Designated	2014-06-02
PUKBOVABABRILL-YZNIXAGQSA-N	PUBCHEM.COMPOUND:49841217	UMLS:C4521256	avacopan	Glomerulopathy	Designated	2017-03-20
PURKAOJPTOLRMP-ASMGOKTBSA-N	PUBCHEM.COMPOUND:71470491	UMLS:C0010674	D9-ivacaftor	Cystic Fibrosis	Designated	2017-01-18
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PURKAOJPTOLRMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16220172	UMLS:C0010674	ivacaftor	Cystic Fibrosis	Designated/Approved	2006-12-20
PUUSSSIBPPTKTP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:71237	UMLS:C0458219	neridronate	Complex regional pain syndrome	Designated	2013-03-25
PVCULFYROUOVGJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3081349	UMLS:C0023467	Laromustine	Acute myelogenous leukemia	Designated	2014-03-27
PVCULFYROUOVGJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3081349	UMLS:C0023467	laromustine	Acute myelogenous leukemia	Designated	2004-10-21
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0027947	angiotensin 1-7	Neutropenia	Designated	2010-06-17
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0520799	TXA127	Acute Radiation Syndrome	Designated	2013-10-25
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C3203102	Angiotensin-(1-7)	PULMONARY ARTERIAL HYPERTENSION	Designated	2011-09-13
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C1261473	angiotensin 1-7	Sarcoma	Designated	2010-01-29
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0027947	Angiotensin 1-7	Neutropenia	Designated	2000-02-16
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C3463824	Angiotensin 1-7	MYELODYSPLASTIC SYNDROME	Designated	2001-08-03
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0040034	angiotensin 1-7	Thrombocytopenia	Designated	2010-06-17
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0024299	angiotensin 1-7	Lymphoma	Designated	2010-06-17
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0686353	Angiotensin (1-7)	Limb-girdle muscular dystrophy	Designated	2013-11-26
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0079474	Angiotensin (1-7)	Recessive dystrophic epidermolysis bullosa	Designated	2016-09-01
PVHLMTREZMEJCG-GDTLVBQBSA-N	PUBCHEM.COMPOUND:123805	UMLS:C0026850	Angiotensin (1-7)	Muscular Dystrophy	Designated	2016-02-08
PWILYDZRJORZDR-MISYRCLQSA-N	PUBCHEM.COMPOUND:213054	UMLS:C1412063	soraprazan	Stargardt disease	Designated	2017-12-22
PWILYDZRJORZDR-MISYRCLQSA-N	PUBCHEM.COMPOUND:213054	UMLS:C0036916	soraprazan	STD	Designated	2017-12-22
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0572025	Acetylcysteine	Acetaminophen overdose	Designated	1987-08-13
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0235280	N-acetylcysteine	Ototoxicity	Designated	2012-07-19
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0006826	N-acetylcysteine	Cancers	Designated	2012-07-19
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0162557	N-acetylcysteine	Acute liver failure	Designated	2002-09-09
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0572025	acetylcysteine	Acetaminophen overdose	Designated/Approved	2001-10-19
PWKSKIMOESPYIA-BYPYZUCNSA-N	PUBCHEM.COMPOUND:12035	UMLS:C0475715	N-acetylcysteine	Apnea of prematurity	Designated/Withdrawn	2010-10-21
PWOQRKCAHTVFLB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:22420	UMLS:C0002880	Revimmune	Autoimmune hemolytic anemia	Designated	2011-02-18
PYZRQGJRPPTADH-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3878	UMLS:C0238111	Lamotrigine	Lennox-Gastaut syndrome	Designated/Approved	1995-08-23
PZBPHYLKIMOZPR-FIYGWYQWSA-K	PUBCHEM.COMPOUND:71661158	UMLS:C0206754	Gallium (68Ga) edotreotide	Neuroendocrine Tumors	Designated/Withdrawn	2015-07-01
PZBPHYLKIMOZPR-ZWIFOJARSA-K	PUBCHEM.COMPOUND:145994621	UMLS:C0206754	Gallium (68Ga) edotreotide	Neuroendocrine Tumors	Designated/Withdrawn	2015-07-01
PZRHRDRVRGEVNW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4197	UMLS:C0235527	milrinone	Right heart failure	Designated	2018-01-08
QADPYRIHXKWUSV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:53235510	UMLS:C0206698	Infigratinib	Cholangiocarcinoma	Designated	2019-09-11
QAGYKUNXZHXKMR-HKWSIXNMSA-N	PUBCHEM.COMPOUND:64143	UMLS:C0026764	nelfinavir	Multiple Myeloma	Designated/Withdrawn	2017-02-14
QAMYWGZHLCQOOJ-IJJXRQIPSA-N	PUBCHEM.COMPOUND:74891361	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QAMYWGZHLCQOOJ-ONAKUIRGSA-N	PUBCHEM.COMPOUND:117590636	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QAMYWGZHLCQOOJ-SLSRVFANSA-N	PUBCHEM.COMPOUND:146158903	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QAMYWGZHLCQOOJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:22525136	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QAMYWGZHLCQOOJ-WRNBYXCMSA-N	PUBCHEM.COMPOUND:17755248	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QAMYWGZHLCQOOJ-XXLUYSOPSA-N	PUBCHEM.COMPOUND:122362420	UMLS:C1261473	eribulin mesylate	Soft tissue sarcoma	Designated/Approved	2012-05-14
QBKSWRVVCFFDOT-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3503	UMLS:C0206686	Gossypol	cancer of the adrenal cortex	Designated	1990-10-22
QCHFTSOMWOSFHM-WPRPVWTQSA-N	PUBCHEM.COMPOUND:5910	UMLS:C0043352	Pilocarpine	Xerostomia	Designated/Approved	1990-09-24
QCHFTSOMWOSFHM-WPRPVWTQSA-N	PUBCHEM.COMPOUND:5910	UMLS:C3887461	Pilocarpine	Head and Neck Cancer	Designated/Approved	1990-09-24
QCZAWDGAVJMPTA-RNFRBKRXSA-N	PUBCHEM.COMPOUND:117817422	UMLS:C0017638	vorasidenib	Glioma	Designated	2018-09-10
QEEAPRPFLLJWCF-UHFFFAOYSA-K	PUBCHEM.COMPOUND:13344	UMLS:C2673444	Potassium citrate	Hypocitraturia	Designated/Approved	1984-11-01
QEEAPRPFLLJWCF-UHFFFAOYSA-K	PUBCHEM.COMPOUND:13344	UMLS:C0009566	Potassium citrate	Complication	Designated/Approved	1984-11-01
QEEAPRPFLLJWCF-UHFFFAOYSA-K	PUBCHEM.COMPOUND:13344	UMLS:C0558595	Potassium citrate	Uric acid nephrolithiasis	Designated/Approved	1984-11-01
QEEAPRPFLLJWCF-UHFFFAOYSA-K	PUBCHEM.COMPOUND:13344	UMLS:C0023869	Potassium citrate	Lithiasis	Designated/Approved	1984-11-01
QEEAPRPFLLJWCF-UHFFFAOYSA-K	PUBCHEM.COMPOUND:13344	UMLS:C0022650	Potassium citrate	renal stones	Designated/Approved	1984-11-01
QEEJLLNYQOBRRM-KSHGRFHLSA-N	PUBCHEM.COMPOUND:16132344	UMLS:C0010481	Corticorelin ovine triflutate	CUSHINGS SYNDROME	Designated/Approved	1989-11-24
QELUYTUMUWHWMC-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4021	UMLS:C0002736	edaravone	Amyotrophic Lateral Sclerosis	Designated/Approved	2015-05-12
QELUYTUMUWHWMC-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4021	UMLS:C0002736	edaravone	Amyotrophic Lateral Sclerosis	Designated	2015-03-12
QFCXANHHBCGMAS-UHFFFAOYSA-N	PUBCHEM.COMPOUND:9808844	UMLS:C0024623	telatinib	Gastric Cancer	Designated	2010-05-17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0042166	sirolimus	Intermediate uveitis	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0042164	sirolimus	Uveitis	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0751437	sirolimus	Anterior	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0009450	sirolimus	Infectious	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0041341	rapamycin	Tuberous Sclerosis Complex	Designated	2007-03-20
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0751438	sirolimus	Posterior	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C4518725	sirolimus	Noninfectious panuveitis	Designated	2011-11-04
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0002895	sirolimus	Sickle Cell Disease	Designated	2018-03-13
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0206731	sirolimus	Angiofibroma	Designated	2017-05-17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0041341	sirolimus	Tuberous Sclerosis	Designated	2017-05-17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0751674	sirolimus	Lymphangioleiomyomatosis	Designated/Approved	2012-10-31
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0005283	sirolimus	BETA-THALASSEMIA	Designated	2016-06-21
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0265334	sirolimus	Pachyonychia Congenita	Designated	2013-03-18
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0265319	rapamycin	Facial angiofibromas	Designated	2016-02-24
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C1300127	rapamycin	Perivascular Epithelioid Cell Tumors	Designated	2017-12-21
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0265319	sirolimus	Facial angiofibromas	Designated	2017-02-13
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0041341	sirolimus	Tuberous Sclerosis Complex	Designated	2017-02-13
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0751674	sirolimus	Lymphangioleiomyomatosis	Designated	2014-11-17
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0751674	sirolimus	Lymphangioleiomyomatosis	Designated	2014-06-25
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0041341	rapamycin	Tuberous Sclerosis Complex	Designated	2016-02-24
QFJCIRLUMZQUOT-HPLJOQBZSA-N	PUBCHEM.COMPOUND:5284616	UMLS:C0041341	sirolimus	Tuberous Sclerosis Complex	Designated	2019-08-26
QFLNTQDOVCLQKW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54718618	UMLS:C0040038	tecarfarin	Thromboembolism	Designated	2019-03-07
QFLNTQDOVCLQKW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54718618	UMLS:C0022661	tecarfarin	End stage renal disease	Designated	2019-03-07
QFLNTQDOVCLQKW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54718618	UMLS:C0004238	tecarfarin	Atrial Fibrillation	Designated	2019-03-07
QGFORSXNKQLDNO-UHFFFAOYSA-N	PUBCHEM.COMPOUND:65632	UMLS:C0006267	erdosteine	Bronchiectasis	Designated	2013-12-20
QGJZLNKBHJESQX-FZFNOLFKSA-N	PUBCHEM.COMPOUND:64971	UMLS:C0278883	Betulinic acid	Metastatic melanoma	Designated	2007-08-09
QGNJRVVDBSJHIZ-AQDFTDIISA-N	PUBCHEM.COMPOUND:10245972	UMLS:C0035334	zuretinol acetate	Retinitis Pigmentosa	Designated/Withdrawn	2010-12-02
QGNJRVVDBSJHIZ-AQDFTDIISA-N	PUBCHEM.COMPOUND:10245972	UMLS:C0854723	zuretinol acetate	Retinal Dystrophies	Designated	2010-12-02
QHADVLVFMKEIIP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44603533	UMLS:C0750952	merestinib	Biliary Tract Cancer	Designated	2017-04-10
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0018133	cannabidiol	GRAFT VERSUS HOST DISEASE	Designated	2016-11-29
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0238111	cannabidiol	Lennox-Gastaut syndrome	Designated/Approved	2014-02-27
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0241910	cannabidiol	Autoimmune hepatitis	Designated	2018-06-25
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C3887898	cannabidiol	Infantile spasms	Designated	2016-06-13
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0751122	cannabidiol	Dravet Syndrome	Designated/Withdrawn	2014-07-01
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0017636	cannabidiol	Glioblastoma multiforme	Designated	2014-08-20
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0032897	cannabidiol	Prader Willi syndrome	Designated	2020-08-21
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0751122	cannabidiol	Dravet Syndrome	Designated/Approved	2013-11-14
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C3887898	cannabidiol	Infantile spasms	Designated	2015-07-23
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0041341	cannabidiol	Tuberous Sclerosis Complex	Designated/Approved	2016-04-19
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0751122	cannabidiol	Dravet Syndrome	Designated/Approved	2013-11-14
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0238111	cannabidiol	Lennox-Gastaut syndrome	Designated/Approved	2014-02-27
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0238111	cannabidiol	Lennox-Gastaut syndrome	Designated/Withdrawn	2014-06-23
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0016667	cannabidiol	Fragile X Syndrome	Designated	2016-02-23
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0018133	cannabidiol	GRAFT VERSUS HOST DISEASE	Designated	2015-07-14
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0036341	cannabidiol	Schizophrenia	Designated	2014-11-17
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0751122	cannabidiol	Dravet Syndrome	Designated	2017-12-21
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0017638	cannabidiol	Glioma	Designated	2014-09-24
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0162635	Cannabidiol	Angelman Syndrome	Designated	2021-03-22
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0017636	cannabidiol	Glioblastoma	Designated	2020-04-28
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0014527	cannabidiol	Epidermolysis Bullosa	Designated	2020-04-20
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C3898147	cannabidiol	Neonatal Hypoxic Ischemic Encephalopathy	Designated	2015-04-22
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0014553	cannabidiol	childhood absence epilepsy	Designated	2019-08-15
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0022116	cannabidiol	Ischemia	Designated	2018-11-05
QHMBSVQNZZTUGM-ZWKOTPCHSA-N	PUBCHEM.COMPOUND:644019	UMLS:C0035126	cannabidiol	Reperfusion Injury	Designated	2018-11-05
QIOCQCYXBYUYLH-YACUFSJGSA-N	PUBCHEM.COMPOUND:76900653	UMLS:C3540630	Pelcitoclax	Small Cell Lung Cancer	Designated	2020-09-23
QJAGBAPUFWBVSD-UHFFFAOYSA-N	PUBCHEM.COMPOUND:86278354	UMLS:C0017636	olaptesed pegol	Glioblastoma	Designated	2014-08-19
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0018133	Tacrolimus	Graft-Versus-Host-Disease	Designated	1998-04-06
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0815080	tacrolimus	organ rejection	Designated/Approved	2013-12-20
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0022577	Tacrolimus	Vernal keratoconjunctivitis	Designated	2020-06-03
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0815080	tacrolimus	organ rejection	Designated/Approved	2013-12-20
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C3203102	tacrolimus	PULMONARY ARTERIAL HYPERTENSION	Designated	2015-05-04
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0085692	tacrolimus	Hemorrhagic cystitis	Designated	2012-07-06
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C0815080	Tacrolimus	organ rejection	Designated/Approved	2005-06-06
QJJXYPPXXYFBGM-LFZNUXCKSA-N	PUBCHEM.COMPOUND:445643	UMLS:C3203102	tacrolimus	PULMONARY ARTERIAL HYPERTENSION	Designated	2015-03-16
QJVSMHJWAOSBMD-MYXYZBIASA-L	PUBCHEM.COMPOUND:135564751	UMLS:C0812413	pemetrexed disodium	Malignant Pleural Mesothelioma	Designated/Approved	2001-08-28
QJYMZHMIZZYHBI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:56841946	UMLS:C0026896	monarsen	Myasthenia Gravis	Designated/Withdrawn	2003-11-14
QLMBAIRFQQLJJX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54909	UMLS:C3203102	cicletanine hydrochloride	PULMONARY ARTERIAL HYPERTENSION	Designated/Withdrawn	2008-06-24
QLMMOGWZCFQAPU-UHFFFAOYSA-N	PUBCHEM.COMPOUND:6419718	UMLS:C0699743	omigapil	Congenital muscular dystrophy	Designated	2008-06-24
QMHSXPLYMTVAMK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5281035	UMLS:C0032580	pyrvinium	Familial Adenomatous Polyposis	Designated	2015-01-05
QNAZTOHXCZPOSA-UHFFFAOYSA-N	PUBCHEM.COMPOUND:9862248	UMLS:C0162309	sobetirome	X-Linked Adrenoleukodystrophy	Designated	2011-04-29
QNTASHOAVRSLMD-FCARAQADSA-N	PUBCHEM.COMPOUND:21763506	UMLS:C0026847	cholest-4-en-3-one, oxime	Spinal Muscular Atrophy	Designated/Withdrawn	2009-02-17
QNTASHOAVRSLMD-GYKMGIIDSA-N	PUBCHEM.COMPOUND:76971721	UMLS:C0026847	cholest-4-en-3-one, oxime	Spinal Muscular Atrophy	Designated/Withdrawn	2009-02-17
QNTASHOAVRSLMD-SIWSWZRQSA-N	PUBCHEM.COMPOUND:9930827	UMLS:C0026847	cholest-4-en-3-one, oxime	Spinal Muscular Atrophy	Designated/Withdrawn	2009-02-17
QNTNKSLOFHEFPK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:25201759	UMLS:C0020179	ubiquinol	Huntington's Disease	Designated	2004-04-12
QNTNKSLOFHEFPK-UPTCCGCDSA-N	PUBCHEM.COMPOUND:9962735	UMLS:C0020179	ubiquinol	Huntington's Disease	Designated	2004-04-12
QPAKKWCQMHUHNI-GQIQPHNSSA-N	PUBCHEM.COMPOUND:86278273	UMLS:C0555198	Chlorotoxin	Malignant Glioma	Designated	2007-12-18
QPAKKWCQMHUHNI-GQIQPHNSSA-N	PUBCHEM.COMPOUND:86278273	UMLS:C0025202	chlorotoxin	melanoma	Designated	2008-12-02
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0001306	Oxandrolone	Acute alcoholic hepatitis	Designated/Withdrawn	1994-03-18
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0019682	Oxandrolone	HIV	Designated	1991-09-06
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0342538	Oxandrolone	Constitutional delay of growth and puberty	Designated/Withdrawn	1990-10-05
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0013336	Oxandrolone	Short stature	Designated/Withdrawn	1990-07-05
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0041408	Oxandrolone	Turner's Syndrome	Designated/Withdrawn	1990-07-05
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0033677	Oxandrolone	protein calorie malnutrition	Designated/Withdrawn	1994-03-18
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0917713	Oxandrolone	Becker's Muscular Dystrophy	Designated	1997-04-22
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0006625	Oxandrolone	Wasting syndrome	Designated	1991-09-06
QSLJIVKCVHQPLV-PEMPUTJUSA-N	PUBCHEM.COMPOUND:5878	UMLS:C0013264	Oxandrolone	Duchenne's Muscular Dystrophy	Designated	1997-04-22
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0023487	Arsenic trioxide	Acute Promyelocytic Leukemia	Designated/Approved	1998-03-03
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0220630	arsenic trioxide	Liver Cancer	Designated	2003-06-13
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0023434	Arsenic trioxide	Chronic Lymphocytic Leukemia	Designated	2003-05-13
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C3463824	arsenic trioxide	MYELODYSPLASTIC SYNDROME	Designated	2000-07-17
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0026764	Arsenic trioxide	Multiple Myeloma	Designated	2000-04-28
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0023487	Arsenic trioxide	Acute Promyelocytic Leukemia	Designated/Approved	1998-03-03
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0023473	arsenic trioxide	Chronic myeloid leukemia	Designated	2001-10-18
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0555198	Arsenic trioxide	Malignant Glioma	Designated	2005-03-04
QTLQKAJBUDWPIB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14888	UMLS:C0018133	arsenic trioxide	Graft-Versus-Host Disease	Designated	2018-07-30
QUIJNHUBAXPXFS-XLJNKUFUSA-N	PUBCHEM.COMPOUND:5388906	UMLS:C0041296	bedaquiline	Active Tuberculosis	Designated/Approved	2005-01-10
